Date,Ticker,Action,Firm,To Grade,From Grade
2020-09-22,ILMN,main,Canaccord Genuity,Hold,
2020-09-22,ILMN,main,Baird,Neutral,
2020-09-22,ILMN,down,UBS,Neutral,Buy
2020-09-22,ILMN,down,Stifel,Hold,Buy
2020-09-22,ILMN,main,SVB Leerink,Outperform,
2020-09-30,ILMN,init,Atlantic Equities,Overweight,
2020-10-13,ILMN,down,Guggenheim,Neutral,Buy
2020-10-30,ILMN,main,SVB Leerink,Outperform,
2012-04-18,INTC,main,Wedbush,Neutral,
2012-04-18,INTC,main,JP Morgan,Neutral,
2012-05-31,INTC,init,Morgan Stanley,Underweight,
2012-06-27,INTC,main,Citigroup,Buy,
2012-07-18,INTC,main,Jefferies,Hold,
2012-08-27,INTC,main,Sterne Agee,Neutral,
2012-08-27,INTC,main,Citigroup,Buy,
2012-09-04,INTC,main,Credit Suisse,Outperform,
2012-09-05,INTC,main,Miller Tabak,Neutral,
2012-09-06,INTC,main,UBS,Buy,
2012-09-07,INTC,main,ISI Group,Buy,
2012-09-07,INTC,main,Deutsche Bank,Buy,
2012-09-07,INTC,main,Wedbush,Neutral,
2012-09-07,INTC,main,Canaccord Genuity,Hold,
2012-09-07,INTC,main,FBR Capital,Market Perform,
2012-09-07,INTC,main,PiperJaffray,Neutral,
2012-09-10,INTC,main,JP Morgan,Neutral,
2012-09-10,INTC,main,Morgan Stanley,Underweight,
2012-09-13,INTC,main,Sterne Agee,Neutral,
2012-09-13,INTC,down,Citigroup,Neutral,Buy
2012-09-26,INTC,down,Caris & Co.,Average,Buy
2012-10-08,INTC,main,ISI Group,Buy,
2012-10-10,INTC,main,Barclays,Equal-Weight,
2012-10-10,INTC,main,Deutsche Bank,Buy,
2012-10-12,INTC,main,Wedbush,Neutral,
2012-10-17,INTC,main,Jefferies,Hold,
2012-10-17,INTC,main,Stifel Nicolaus,Buy,
2012-10-17,INTC,main,UBS,Buy,
2012-10-17,INTC,main,FBR Capital,Market Perform,
2012-11-16,INTC,up,Standpoint Research,Buy,Hold
2012-12-10,INTC,main,Miller Tabak,Neutral,
2013-01-03,INTC,main,Barclays,Equal-Weight,
2013-01-07,INTC,down,Drexel Hamilton,Sell,Hold
2013-01-07,INTC,up,Lazard,Buy,Neutral
2013-01-18,INTC,main,Morgan Stanley,Underweight,
2013-01-18,INTC,main,Deutsche Bank,Buy,
2013-01-18,INTC,main,Credit Suisse,Outperform,
2013-02-26,INTC,up,Drexel Hamilton,Hold,Sell
2013-04-01,INTC,down,JMP Securities,Market Perform,Market Outperform
2013-04-04,INTC,main,Nomura,Reduce,
2013-04-11,INTC,down,Argus Capital,Hold,Buy
2013-04-17,INTC,up,Drexel Hamilton,Buy,Hold
2013-05-01,INTC,down,Standpoint Research,Hold,Buy
2013-05-06,INTC,init,Topeka,Buy,
2013-05-06,INTC,up,RBC Capital,Outperform,Sector Perform
2013-06-03,INTC,up,FBR Capital,Outperform,Market Perform
2013-06-07,INTC,down,PiperJaffray,Underweight,Neutral
2013-06-10,INTC,main,Jefferies,Hold,
2013-07-08,INTC,down,Evercore Partners,Underweight,Equal-Weight
2013-08-15,INTC,down,Baird,Neutral,Outperform
2013-08-19,INTC,up,PiperJaffray,Neutral,Underweight
2013-08-30,INTC,up,Argus,Buy,Hold
2013-09-13,INTC,up,Jefferies,Buy,Hold
2013-09-17,INTC,main,Credit Suisse,Outperform,
2013-10-11,INTC,down,Macquarie,Neutral,Outperform
2013-10-16,INTC,up,B. Riley FBR,Buy,Neutral
2013-10-16,INTC,main,FBR Capital,Outperform,
2013-10-22,INTC,init,Drexel Hamilton,Hold,
2013-11-12,INTC,down,MKM Partners,Neutral,Buy
2013-11-18,INTC,init,Mizuho,Buy,
2013-11-22,INTC,main,Deutsche Bank,Buy,
2013-11-22,INTC,main,Citigroup,Neutral,
2013-11-22,INTC,main,Nomura,Reduce,
2013-11-27,INTC,down,RBC Capital,Sector Perform,Outperform
2013-12-06,INTC,up,Citigroup,Buy,Neutral
2013-12-06,INTC,up,Drexel Hamilton,Buy,Hold
2013-12-12,INTC,up,Nomura,Neutral,Reduce
2014-01-14,INTC,main,Nomura,Neutral,
2014-01-14,INTC,up,JP Morgan,Overweight,Neutral
2014-01-15,INTC,up,BMO Capital,Outperform,
2014-01-22,INTC,down,Drexel Hamilton,Hold,Buy
2014-03-11,INTC,init,Ascendiant Capital,Sell,
2014-04-07,INTC,up,Pacific Crest,Outperform,Sector Perform
2014-04-10,INTC,init,ISI Group,Neutral,
2014-04-11,INTC,main,Stifel Nicolaus,Buy,
2014-04-16,INTC,main,Goldman Sachs,Sell,
2014-04-16,INTC,main,Morgan Stanley,Underweight,
2014-04-16,INTC,main,Topeka,Buy,
2014-04-16,INTC,main,MKM Partners,Neutral,
2014-04-16,INTC,main,Susquehanna,Neutral,
2014-04-16,INTC,main,Cowen & Co.,Market Perform,
2014-04-16,INTC,down,B. Riley FBR,Neutral,Buy
2014-04-16,INTC,main,Pacific Crest,Outperform,
2014-04-16,INTC,main,Jefferies,Buy,
2014-04-16,INTC,main,UBS,Neutral,
2014-04-16,INTC,main,Roth Capital,Sector Perform,
2014-04-16,INTC,main,FBR Capital,Outperform,
2014-04-16,INTC,main,Citigroup,Buy,
2014-06-13,INTC,main,Nomura,Neutral,
2014-06-13,INTC,main,JP Morgan,Overweight,
2014-06-13,INTC,main,Deutsche Bank,Buy,
2014-06-13,INTC,main,Barclays,Equal-Weight,
2014-06-13,INTC,up,Morgan Stanley,Equal-Weight,Underweight
2014-06-13,INTC,up,Drexel Hamilton,Buy,Hold
2014-06-13,INTC,up,Roth Capital,Buy,Neutral
2014-06-26,INTC,up,Bernstein,Market Perform,Underperform
2014-07-14,INTC,init,Imperial Capital,Outperform,
2014-07-15,INTC,main,Barclays,Equal-Weight,
2014-07-16,INTC,main,Nomura,Neutral,
2014-07-16,INTC,up,B. Riley,Buy,
2014-07-16,INTC,up,UBS,Buy,
2014-07-16,INTC,main,Barclays,Equal-Weight,
2014-07-16,INTC,main,Stifel Nicolaus,Buy,
2014-07-16,INTC,main,Credit Suisse,Outperform,
2014-07-16,INTC,main,Jefferies,Buy,
2014-07-16,INTC,main,Canaccord Genuity,Hold,
2014-07-16,INTC,main,Deutsche Bank,Buy,
2014-08-08,INTC,main,JP Morgan,Overweight,
2014-10-08,INTC,init,Northland Securities,Market Perform,
2014-10-10,INTC,main,Summit Research Partners,Hold,
2014-10-15,INTC,main,Barclays,Equal-Weight,
2014-10-15,INTC,main,Pacific Crest,Outperform,
2014-10-15,INTC,down,Morgan Stanley,Underweight,Equal-weight
2014-11-05,INTC,down,Bernstein,Underperform,Market Perform
2014-11-21,INTC,main,Stifel Nicolaus,Buy,
2014-11-21,INTC,main,Imperial Capital,Outperform,
2015-01-05,INTC,up,MKM Partners,Buy,Neutral
2015-01-14,INTC,main,Jefferies,Buy,
2015-01-16,INTC,main,Stifel Nicolaus,Buy,
2015-01-16,INTC,main,Deutsche Bank,Buy,
2015-01-20,INTC,down,JMP Securities,Market Underperform,Market Perform
2015-02-09,INTC,up,Hamburger Sparkasse,Neutral,Sell
2015-02-23,INTC,init,Exane BNP Paribas,Outperform,
2015-02-26,INTC,main,Citigroup,Neutral,
2015-03-13,INTC,up,Canaccord Genuity,Buy,Hold
2015-03-13,INTC,up,CLSA,Underperform,Sell
2015-03-13,INTC,main,Jefferies,Buy,
2015-03-13,INTC,main,JP Morgan,Overweight,
2015-03-13,INTC,main,Pacific Crest,Outperform,
2015-03-13,INTC,main,Citigroup,Neutral,
2015-04-15,INTC,up,Wedbush,Outperform,Neutral
2015-04-15,INTC,main,Canaccord Genuity,Buy,
2015-04-15,INTC,main,Citigroup,Neutral,
2015-04-15,INTC,up,RBC Capital,Outperform,Sector Perform
2015-04-15,INTC,main,KeyBanc,Overweight,
2015-04-15,INTC,main,Nomura,Neutral,
2015-04-15,INTC,main,Pacific Crest,Overweight,
2015-04-15,INTC,main,Deutsche Bank,Buy,
2015-04-16,INTC,up,Bernstein,Market Perform,Underperform
2015-04-17,INTC,up,Tigress Financial,Buy,Neutral
2015-05-20,INTC,main,UBS,Buy,
2015-06-02,INTC,down,BMO Capital,Market Perform,Outperform
2015-06-26,INTC,main,Jefferies,Buy,
2015-06-28,INTC,main,Pacific Crest,Overweight,
2015-06-29,INTC,main,Pacific Crest,Overweight,
2015-07-14,INTC,down,Bernstein,Underperform,Market Perform
2015-07-15,INTC,main,Jefferies,Buy,
2015-07-15,INTC,init,Mizuho,Neutral,
2015-07-16,INTC,main,Wedbush,Outperform,
2015-07-16,INTC,main,Nomura,Neutral,
2015-07-16,INTC,up,Ascendiant Capital,Hold,Sell
2015-07-16,INTC,up,Needham,Buy,Hold
2015-08-07,INTC,down,Drexel Hamilton,Hold,Buy
2015-08-24,INTC,main,Susquehanna,Neutral,
2015-08-31,INTC,up,Northland Securities,Outperform,Market Perform
2015-09-23,INTC,up,Bernstein,Market Perform,Underperform
2015-09-25,INTC,up,JMP Securities,Market Perform,
2015-10-14,INTC,up,Summit Research Partners,Buy,Hold
2015-10-14,INTC,main,RBC Capital,Sector Perform,
2015-10-14,INTC,main,Pacific Crest,Overweight,
2015-10-14,INTC,main,Macquarie,Neutral,
2015-10-21,INTC,main,Jefferies,Buy,
2015-10-26,INTC,down,Tigress Financial,Neutral,Buy
2015-11-20,INTC,up,JMP Securities,Market Outperform,Market Perform
2015-12-09,INTC,up,Nomura,Buy,Neutral
2016-01-04,INTC,main,Deutsche Bank,Buy,
2016-01-12,INTC,init,JP Morgan,Overweight,
2016-01-12,INTC,up,Mizuho,Buy,
2016-01-14,INTC,init,SunTrust Robinson Humphrey,Neutral,
2016-01-15,INTC,main,B. Riley FBR,Buy,
2016-01-15,INTC,main,Pacific Crest,Overweight,
2016-01-15,INTC,main,Stifel Nicolaus,Buy,
2016-01-25,INTC,up,Macquarie,Outperform,Neutral
2016-02-03,INTC,up,Goldman Sachs,Neutral,Sell
2016-02-10,INTC,main,KeyBanc,Overweight,
2016-02-17,INTC,main,RBC Capital,Sector Perform,
2016-03-03,INTC,up,Baird,Outperform,Neutral
2016-03-07,INTC,main,Bank of America,Buy,
2016-03-21,INTC,main,UBS,Buy,
2016-03-21,INTC,main,Deutsche Bank,Buy,
2016-03-21,INTC,down,Bernstein,Underperform,Market Perform
2016-04-01,INTC,main,RBC Capital,Sector Perform,
2016-04-04,INTC,down,Exane BNP Paribas,Neutral,Outperform
2016-04-07,INTC,init,Brean Capital,Buy,
2016-04-18,INTC,main,Summit Research Partners,Buy,
2016-04-20,INTC,down,Northland Securities,Market Perform,Outperform
2016-04-20,INTC,main,JP Morgan,Overweight,
2016-04-20,INTC,main,Goldman Sachs,Neutral,
2016-05-17,INTC,init,CLSA,Underperform,
2016-07-08,INTC,up,Bernstein,Market Perform,
2016-07-21,INTC,main,Oppenheimer,Perform,
2016-07-21,INTC,main,Deutsche Bank,Buy,
2016-07-21,INTC,main,Canaccord Genuity,Buy,
2016-07-21,INTC,main,Barclays,Equal-Weight,
2016-07-21,INTC,main,Nomura,Buy,
2016-07-21,INTC,main,Credit Suisse,Outperform,
2016-07-21,INTC,main,Brean Capital,Buy,
2016-07-21,INTC,main,Morgan Stanley,Underweight,
2016-07-21,INTC,main,MKM Partners,Buy,
2016-07-21,INTC,main,Jefferies,Buy,
2016-07-21,INTC,main,Citigroup,Neutral,
2016-07-21,INTC,main,Pacific Crest,Overweight,
2016-08-02,INTC,main,Nomura,Buy,
2016-09-01,INTC,init,Roth Capital,Buy,
2016-09-06,INTC,main,Baird,Outperform,
2016-09-06,INTC,up,Evercore ISI Group,Buy,Hold
2016-09-19,INTC,main,CLSA,Underperform,
2016-09-19,INTC,main,Argus,Buy,
2016-09-19,INTC,main,B. Riley FBR,Buy,
2016-09-19,INTC,main,Baird,Outperform,
2016-09-19,INTC,main,Jefferies,Buy,
2016-09-19,INTC,main,Nomura,Buy,
2016-09-19,INTC,main,Roth Capital,Buy,
2016-09-19,INTC,main,UBS,Buy,
2016-09-19,INTC,main,Citigroup,Neutral,
2016-09-20,INTC,init,Susquehanna,Positive,
2016-10-03,INTC,main,Pacific Crest,Overweight,
2016-10-03,INTC,main,KeyBanc,Overweight,
2016-10-18,INTC,up,Barclays,Overweight,Equal-Weight
2016-10-19,INTC,main,B. Riley FBR,Buy,
2016-10-19,INTC,main,Barclays,Overweight,
2016-10-19,INTC,main,Morgan Stanley,Underweight,
2016-10-19,INTC,main,Goldman Sachs,Neutral,
2016-10-19,INTC,main,UBS,Buy,
2016-10-19,INTC,main,Brean Capital,Buy,
2016-10-19,INTC,main,Citigroup,Neutral,
2016-10-19,INTC,up,Charter Equity,Buy,Market Perform
2016-10-19,INTC,main,Nomura,Buy,
2016-10-19,INTC,main,Deutsche Bank,Buy,
2016-12-13,INTC,init,Loop Capital,Buy,
2017-01-27,INTC,up,Morgan Stanley,Equal-Weight,Underweight
2017-02-10,INTC,down,Canaccord Genuity,Hold,Buy
2017-03-01,INTC,down,Bernstein,Underperform,Market Perform
2017-03-13,INTC,down,Jefferies,Hold,Buy
2017-03-15,INTC,down,Credit Suisse,Neutral,Outperform
2017-03-31,INTC,init,Macquarie,Outperform,
2017-06-21,INTC,down,Bank of America,Neutral,Buy
2017-07-10,INTC,down,Jefferies,Underperform,Hold
2017-07-12,INTC,init,Hilliard Lyons,Long-Term Buy,
2017-10-27,INTC,up,Bank of America,Buy,Neutral
2017-10-27,INTC,main,Canaccord Genuity,Hold,
2017-10-27,INTC,main,Loop Capital,Buy,
2017-10-27,INTC,main,BMO Capital,Market Perform,
2017-10-30,INTC,up,BMO Capital,Outperform,Market Perform
2017-11-13,INTC,main,Barclays,Overweight,
2017-11-17,INTC,main,Canaccord Genuity,Hold,
2018-01-26,INTC,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-01-26,INTC,main,KeyBanc,Overweight,Overweight
2018-01-26,INTC,up,Credit Suisse,Outperform,Neutral
2018-01-26,INTC,main,Stifel Nicolaus,Buy,Buy
2018-03-08,INTC,main,Bank of America,Buy,Buy
2018-03-26,INTC,up,Raymond James,Market Perform,Underperform
2018-03-26,INTC,main,Baird,Outperform,Outperform
2018-03-28,INTC,down,DZ Bank,Hold,Buy
2018-04-05,INTC,down,Stifel Nicolaus,Hold,Buy
2018-04-05,INTC,up,Tigress Financial,Buy,Neutral
2018-04-05,INTC,init,UBS,Buy,
2018-04-18,INTC,main,Bank of America,Buy,Buy
2018-04-19,INTC,main,Barclays,Overweight,Overweight
2018-04-24,INTC,main,Citigroup,Buy,Buy
2018-04-25,INTC,main,Credit Suisse,Outperform,Outperform
2018-04-27,INTC,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-04-27,INTC,main,B. Riley FBR,Buy,Buy
2018-04-27,INTC,main,Barclays,Overweight,Overweight
2018-04-27,INTC,main,Stifel Nicolaus,Hold,Hold
2018-04-27,INTC,up,Bernstein,Market Perform,Underperform
2018-04-27,INTC,main,KeyBanc,Overweight,Overweight
2018-04-30,INTC,main,Citigroup,Buy,Buy
2018-05-17,INTC,init,Cowen & Co.,Market Weight,
2018-06-18,INTC,down,Northland Securities,Underperform,Market Perform
2018-06-22,INTC,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-06-25,INTC,down,Nomura,Neutral,Buy
2018-06-26,INTC,down,Bernstein,Underperform,Market Perform
2018-06-26,INTC,init,Benchmark,Hold,
2018-07-05,INTC,main,KeyBanc,Overweight,Overweight
2018-07-17,INTC,down,Evercore ISI Group,In-Line,Outperform
2018-07-27,INTC,main,KeyBanc,Overweight,Overweight
2018-07-27,INTC,down,Bank of America,Neutral,Buy
2018-07-27,INTC,main,Stifel Nicolaus,Hold,Hold
2018-07-27,INTC,down,Citigroup,Neutral,Buy
2018-07-27,INTC,down,Summit Insights Group,Hold,Buy
2018-07-27,INTC,main,Credit Suisse,Outperform,Outperform
2018-07-27,INTC,main,Jefferies,Underperform,Underperform
2018-07-27,INTC,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-07-27,INTC,main,Wells Fargo,Outperform,Outperform
2018-07-31,INTC,up,DZ Bank,Buy,Hold
2018-08-06,INTC,down,Barclays,Equal-Weight,Overweight
2018-08-10,INTC,down,Goldman Sachs,Sell,Neutral
2018-08-13,INTC,main,Cowen & Co.,Market Perform,Market Perform
2018-09-10,INTC,main,Wells Fargo,Outperform,Outperform
2018-09-13,INTC,up,Northland Securities,Market Perform,Underperform
2018-09-25,INTC,down,Raymond James,Underperform,Market Perform
2018-09-25,INTC,init,KeyBanc,Sector Weight,
2018-10-01,INTC,down,Barclays,Underweight,Equal-Weight
2018-10-22,INTC,up,Nomura,Buy,Neutral
2018-10-26,INTC,main,BMO Capital,Outperform,Outperform
2018-10-26,INTC,main,Nomura,Buy,Buy
2018-11-29,INTC,down,DZ Bank,Hold,Buy
2018-12-19,INTC,main,Morgan Stanley,Equal-Weight,Equal-Weight
2019-01-04,INTC,up,Bank of America,Buy,Neutral
2019-01-25,INTC,down,Susquehanna,Neutral,Positive
2019-02-22,INTC,up,Morgan Stanley,Overweight,Equal-Weight
2019-02-26,INTC,main,Deutsche Bank,Buy,Buy
2019-04-03,INTC,init,Nomura,Buy,
2019-04-05,INTC,down,Wells Fargo,Market Perform,Outperform
2019-04-26,INTC,main,Morgan Stanley,Overweight,
2019-04-26,INTC,main,Deutsche Bank,Buy,Buy
2019-04-29,INTC,down,Argus,Hold,Buy
2019-05-09,INTC,main,Wells Fargo,Market Perform,
2019-05-09,INTC,main,Deutsche Bank,Buy,
2019-05-09,INTC,down,BMO Capital,Market Perform,Outperform
2019-05-10,INTC,main,Mizuho,Buy,
2019-06-10,INTC,main,Morgan Stanley,Overweight,
2019-06-27,INTC,init,Wedbush,Underperform,
2019-07-22,INTC,main,Bank of America,Buy,
2019-07-22,INTC,init,Atlantic Equities,Underweight,
2019-07-23,INTC,init,Benchmark,Hold,
2019-07-26,INTC,main,Wedbush,Underperform,
2019-07-26,INTC,main,Morgan Stanley,Overweight,
2019-07-26,INTC,main,Baird,Outperform,
2019-07-26,INTC,main,Mizuho,Buy,
2019-08-13,INTC,init,Loop Capital,Hold,
2019-08-16,INTC,up,Northland,Market Perform,Underperform
2019-10-25,INTC,main,Wells Fargo,Market Perform,
2019-10-25,INTC,main,Wedbush,Underperform,
2019-10-25,INTC,main,BMO Capital,Market Perform,
2019-10-25,INTC,main,Morgan Stanley,Overweight,
2019-10-25,INTC,up,Northland,Outperform,Market Perform
2019-10-25,INTC,main,Credit Suisse,Outperform,
2019-11-19,INTC,main,Mizuho,Buy,
2019-12-02,INTC,reit,Bank of America,Buy,
2019-12-18,INTC,main,Morgan Stanley,Overweight,
2020-01-17,INTC,main,Citigroup,Neutral,
2020-01-21,INTC,up,Jefferies,Hold,Underperform
2020-01-24,INTC,main,Wells Fargo,Equal-Weight,
2020-01-24,INTC,down,Loop Capital,Sell,Hold
2020-01-24,INTC,main,Roth Capital,Buy,
2020-01-24,INTC,main,Mizuho,Buy,
2020-01-24,INTC,main,UBS,Buy,
2020-01-24,INTC,main,Credit Suisse,Outperform,
2020-01-24,INTC,main,Wedbush,Underperform,
2020-01-24,INTC,main,SunTrust Robinson Humphrey,Hold,
2020-01-24,INTC,main,Deutsche Bank,Buy,
2020-01-24,INTC,main,Morgan Stanley,Overweight,
2020-01-24,INTC,main,Nomura,Buy,
2020-01-24,INTC,main,Bernstein,Underperform,
2020-01-24,INTC,reit,B of A Securities,Buy,
2020-01-27,INTC,main,Citigroup,Neutral,
2020-01-27,INTC,down,Northland Securities,Market Perform,Outperform
2020-03-10,INTC,main,Morgan Stanley,Overweight,
2020-03-18,INTC,main,Morgan Stanley,Overweight,
2020-03-20,INTC,main,Wells Fargo,Equal-Weight,
2020-03-24,INTC,up,Goldman Sachs,Neutral,Sell
2020-03-25,INTC,up,Argus Research,Buy,Hold
2020-03-30,INTC,main,Citigroup,Neutral,
2020-03-31,INTC,main,Northland Capital Markets,Market Perform,
2020-04-06,INTC,up,Raymond James,Market Perform,Underperform
2020-04-15,INTC,main,B of A Securities,Buy,
2020-04-22,INTC,main,Jefferies,Hold,
2020-04-24,INTC,main,SunTrust Robinson Humphrey,Hold,
2020-04-24,INTC,main,Wedbush,Underperform,
2020-04-24,INTC,main,Wells Fargo,Equal-Weight,
2020-04-24,INTC,main,RBC Capital,Underperform,
2020-06-15,INTC,up,KeyBanc,Overweight,Sector Weight
2020-06-16,INTC,down,Morgan Stanley,Equal-Weight,Overweight
2020-07-06,INTC,down,Goldman Sachs,Sell,Neutral
2020-07-24,INTC,main,BMO Capital,Market Perform,
2020-07-24,INTC,main,Morgan Stanley,Equal-Weight,
2020-07-24,INTC,main,Credit Suisse,Outperform,
2020-07-24,INTC,down,Northland Capital Markets,Underperform,Market Perform
2020-07-24,INTC,down,B of A Securities,Neutral,Buy
2020-07-24,INTC,down,Deutsche Bank,Hold,Buy
2020-07-24,INTC,down,Bernstein,Underperform,Market Perform
2020-07-24,INTC,down,Roth Capital,Neutral,Buy
2020-07-24,INTC,down,Barclays,Underweight,Equal-Weight
2020-10-14,INTC,main,UBS,Buy,
2020-10-21,INTC,main,Susquehanna,Neutral,
2020-10-23,INTC,main,Deutsche Bank,Hold,
2020-10-23,INTC,down,B of A Securities,Underperform,Neutral
2020-10-23,INTC,main,Truist Securities,Hold,
2020-10-23,INTC,main,UBS,Buy,
2020-10-23,INTC,main,Credit Suisse,Outperform,
2020-10-23,INTC,main,Morgan Stanley,Equal-Weight,
2020-10-23,INTC,main,Mizuho,Buy,
2020-10-23,INTC,main,Rosenblatt,Sell,
2020-10-23,INTC,main,JP Morgan,Overweight,
2020-11-02,INTC,up,Northland Capital Markets,Market Perform,Underperform
2012-02-09,ICE,main,UBS,Buy,
2012-02-09,ICE,main,Citigroup,Neutral,
2012-02-09,ICE,main,Jefferies,Buy,
2012-02-09,ICE,main,JP Morgan,Neutral,
2012-02-09,ICE,main,Evercore Partners,Overweight,
2012-02-09,ICE,main,Goldman Sachs,Neutral,
2012-02-09,ICE,main,Stifel Nicolaus,Buy,
2012-03-16,ICE,main,Deutsche Bank,Hold,
2012-03-20,ICE,main,UBS,Buy,
2012-04-04,ICE,main,Jefferies,Buy,
2012-05-03,ICE,main,UBS,Buy,
2012-05-22,ICE,up,JP Morgan,Overweight,
2012-05-23,ICE,up,Deutsche Bank,Buy,
2012-06-21,ICE,init,BGB Securities,Hold,
2012-07-16,ICE,main,Deutsche Bank,Buy,
2012-08-02,ICE,main,ISI Group,Hold,
2012-08-02,ICE,main,Barclays,Overweight,
2012-08-17,ICE,main,UBS,Buy,
2012-10-03,ICE,main,JP Morgan,Overweight,
2012-10-15,ICE,up,BGB Securities,Buy,
2012-12-21,ICE,down,Bernstein,Market Perform,Outperform
2013-01-04,ICE,main,Stifel Nicolaus,Buy,
2013-01-09,ICE,init,Compass Point,Buy,
2013-01-09,ICE,down,Macquarie,Neutral,Outperform
2013-01-30,ICE,up,ISI Group,Buy,Neutral
2013-02-07,ICE,main,Compass Point,Buy,
2013-02-07,ICE,main,Jefferies,Buy,
2013-03-06,ICE,up,"Keefe, Bruyette & Woods",Outperform,Market Perform
2013-04-04,ICE,main,UBS,Buy,
2013-04-15,ICE,main,Jefferies,Buy,
2013-05-15,ICE,main,Barclays,Overweight,
2013-05-21,ICE,up,Macquarie,Outperform,Neutral
2013-05-28,ICE,main,Jefferies,Buy,
2013-08-27,ICE,init,Wells Fargo,Outperform,
2013-11-18,ICE,up,BMO Capital,Outperform,Market Perform
2013-11-20,ICE,main,Jefferies,Buy,
2014-01-16,ICE,main,Citigroup,Neutral,
2014-01-28,ICE,main,JP Morgan,Overweight,
2014-04-04,ICE,main,Barclays,Overweight,
2014-04-09,ICE,main,Citigroup,Neutral,
2014-04-09,ICE,main,Bank of America,Buy,
2014-04-10,ICE,main,Citigroup,Neutral,
2014-04-22,ICE,main,JP Morgan,Overweight,
2014-05-09,ICE,main,Citigroup,Hold,
2014-05-09,ICE,main,Raymond James,Outperform,
2014-05-09,ICE,main,Credit Suisse,Outperform,
2014-06-05,ICE,main,Barclays,Overweight,
2014-06-05,ICE,main,Credit Suisse,Outperform,
2014-06-10,ICE,main,JP Morgan,Overweight,
2014-06-20,ICE,main,UBS,Buy,
2014-06-30,ICE,main,Barclays,Overweight,
2014-07-08,ICE,main,JP Morgan,Overweight,
2014-07-14,ICE,main,JP Morgan,Overweight,
2014-07-24,ICE,main,JP Morgan,Overweight,
2014-08-08,ICE,main,Jefferies,Buy,
2014-08-08,ICE,main,JP Morgan,Overweight,
2014-08-08,ICE,main,UBS,Buy,
2014-08-08,ICE,main,Keefe Bruyette & Woods,Outperform,
2014-09-10,ICE,init,Deutsche Bank,Hold,
2014-09-18,ICE,main,Keefe Bruyette & Woods,Outperform,
2014-09-19,ICE,main,JP Morgan,Overweight,
2014-10-02,ICE,up,Deutsche Bank,Buy,Hold
2014-10-07,ICE,main,Citigroup,Buy,
2014-10-14,ICE,main,Deutsche Bank,Buy,
2014-11-05,ICE,main,Barclays,Overweight,
2014-11-05,ICE,main,Credit Suisse,Outperform,
2014-11-05,ICE,main,Keefe Bruyette & Woods,Outperform,
2014-11-06,ICE,main,Jefferies,Buy,
2014-11-06,ICE,down,Deutsche Bank,Hold,Buy
2014-12-03,ICE,main,Credit Suisse,Outperform,
2014-12-05,ICE,down,Citigroup,Neutral,Buy
2014-12-08,ICE,main,Keefe Bruyette & Woods,Outperform,
2014-12-12,ICE,main,Deutsche Bank,Hold,
2015-01-07,ICE,main,Credit Suisse,Outperform,
2015-01-13,ICE,main,Barclays,Overweight,
2015-02-02,ICE,main,JP Morgan,Overweight,
2015-02-06,ICE,main,Barclays,Overweight,
2015-02-06,ICE,main,JP Morgan,Overweight,
2015-02-06,ICE,main,Deutsche Bank,Hold,
2015-02-20,ICE,main,Barclays,Overweight,
2015-03-06,ICE,main,Deutsche Bank,Hold,
2015-04-07,ICE,main,Jefferies,Buy,
2015-04-10,ICE,main,Barclays,Overweight,
2015-05-08,ICE,main,Barclays,Overweight,
2015-06-05,ICE,main,JP Morgan,Overweight,
2015-07-10,ICE,main,Barclays,Overweight,
2015-07-10,ICE,up,Deutsche Bank,Buy,Hold
2015-08-11,ICE,main,Barclays,Overweight,
2015-09-04,ICE,main,Barclays,Overweight,
2015-11-02,ICE,down,Argus,Hold,Buy
2015-11-23,ICE,main,Deutsche Bank,Buy,
2015-12-08,ICE,init,RBC Capital,Sector Perform,
2015-12-15,ICE,init,Barclays,Overweight,
2016-01-26,ICE,main,Deutsche Bank,Buy,
2016-02-05,ICE,main,Deutsche Bank,Buy,
2016-02-05,ICE,main,Barclays,Overweight,
2016-02-09,ICE,main,Deutsche Bank,Buy,
2016-02-16,ICE,main,Barclays,Overweight,
2016-02-17,ICE,up,Argus,Buy,Hold
2016-04-08,ICE,main,Keefe Bruyette & Woods,Outperform,
2016-05-05,ICE,main,Argus,Buy,
2016-05-19,ICE,init,Buckingham Research,Buy,
2016-05-20,ICE,init,Sterne Agee CRT,Buy,
2016-08-04,ICE,main,Keefe Bruyette & Woods,Outperform,
2016-08-04,ICE,main,Deutsche Bank,Buy,
2016-08-04,ICE,main,UBS,Buy,
2016-08-04,ICE,main,Barclays,Overweight,
2016-08-05,ICE,main,Deutsche Bank,Buy,
2016-08-09,ICE,main,Barclays,Overweight,
2016-09-09,ICE,main,Deutsche Bank,Buy,
2016-10-11,ICE,main,Jefferies,Buy,
2017-07-12,ICE,init,Citigroup,Neutral,
2017-07-13,ICE,up,RBC Capital,Sector Outperform,Sector Perform
2017-07-17,ICE,main,Jefferies,Buy,
2017-09-08,ICE,init,Barclays,Overweight,
2017-10-05,ICE,main,Wells Fargo,Market Perform,
